,timestamp,datetime,BrowerAHU2/DA-T,BrowerAHU2/OA-T
271,1389538800000.0,2014-01-12 07:00:00,67.45291137695312,46.329345703125
272,1389542400000.0,2014-01-12 08:00:00,68.05645751953125,46.843814849853516
273,1389546000000.0,2014-01-12 09:00:00,50.132606506347656,47.91858673095703
274,1389549600000.0,2014-01-12 10:00:00,74.08304595947266,49.38810348510742
275,1389553200000.0,2014-01-12 11:00:00,70.96112060546875,54.40635299682617
276,1389556800000.0,2014-01-12 12:00:00,70.83895874023438,55.69614791870117
277,1389560400000.0,2014-01-12 13:00:00,71.6904525756836,57.5832405090332
278,1389564000000.0,2014-01-12 14:00:00,70.88742065429688,58.035430908203125
279,1389567600000.0,2014-01-12 15:00:00,71.74244689941406,58.27208709716797
280,1389571200000.0,2014-01-12 16:00:00,69.94908142089844,58.68539810180664
281,1389574800000.0,2014-01-12 17:00:00,71.71499633789062,57.475830078125
282,1389578400000.0,2014-01-12 18:00:00,71.65731811523438,57.07170867919922
283,1389582000000.0,2014-01-12 19:00:00,73.9258804321289,55.62070083618164
284,1389585600000.0,2014-01-12 20:00:00,73.04373931884766,54.57772445678711
285,1389589200000.0,2014-01-12 21:00:00,72.04145050048828,53.251976013183594
286,1389592800000.0,2014-01-12 22:00:00,71.32218170166016,51.56265640258789
287,1389596400000.0,2014-01-12 23:00:00,68.70001983642578,50.52509307861328
288,1389600000000.0,2014-01-13 00:00:00,69.07902526855469,49.49714279174805
289,1389603600000.0,2014-01-13 01:00:00,68.4813232421875,51.49541091918945
290,1389607200000.0,2014-01-13 02:00:00,68.88209533691406,49.56293869018555
291,1389610800000.0,2014-01-13 03:00:00,69.08667755126953,48.5273323059082
292,1389614400000.0,2014-01-13 04:00:00,69.09260559082031,51.75711441040039
293,1389618000000.0,2014-01-13 05:00:00,69.5190200805664,50.04248046875
294,1389621600000.0,2014-01-13 06:00:00,71.24931335449219,50.869266510009766
295,1389625200000.0,2014-01-13 07:00:00,71.809326171875,51.30521011352539
296,1389628800000.0,2014-01-13 08:00:00,74.0942153930664,52.56147003173828
297,1389632400000.0,2014-01-13 09:00:00,73.10276794433594,54.43410110473633
298,1389636000000.0,2014-01-13 10:00:00,72.52420043945312,56.91741180419922
299,1389639600000.0,2014-01-13 11:00:00,71.1869888305664,59.6639404296875
300,1389643200000.0,2014-01-13 12:00:00,70.36286163330078,60.94766616821289
301,1389646800000.0,2014-01-13 13:00:00,69.11380767822266,62.40341567993164
302,1389650400000.0,2014-01-13 14:00:00,68.923828125,65.23551940917969
303,1389654000000.0,2014-01-13 15:00:00,68.07864379882812,66.09988403320312
304,1389657600000.0,2014-01-13 16:00:00,66.82173156738281,64.99909210205078
305,1389661200000.0,2014-01-13 17:00:00,68.30170440673828,62.44514846801758
306,1389664800000.0,2014-01-13 18:00:00,71.6318130493164,59.432125091552734
307,1389668400000.0,2014-01-13 19:00:00,69.7740707397461,57.955360412597656
308,1389672000000.0,2014-01-13 20:00:00,71.01449584960938,57.5218391418457
309,1389675600000.0,2014-01-13 21:00:00,71.75668334960938,56.04282760620117
310,1389679200000.0,2014-01-13 22:00:00,71.8319091796875,55.41304397583008
311,1389682800000.0,2014-01-13 23:00:00,72.23505401611328,54.81747055053711
312,1389686400000.0,2014-01-14 00:00:00,69.37186431884766,53.640724182128906
313,1389690000000.0,2014-01-14 01:00:00,68.77178955078125,50.449344635009766
314,1389693600000.0,2014-01-14 02:00:00,68.57117462158203,51.346893310546875
315,1389697200000.0,2014-01-14 03:00:00,68.36528015136719,52.91231155395508
316,1389700800000.0,2014-01-14 04:00:00,68.46585083007812,56.27351379394531
317,1389704400000.0,2014-01-14 05:00:00,68.85115051269531,55.278743743896484
318,1389708000000.0,2014-01-14 06:00:00,70.6465072631836,50.67622756958008
319,1389711600000.0,2014-01-14 07:00:00,72.24925231933594,51.33256912231445
320,1389715200000.0,2014-01-14 08:00:00,72.82050323486328,51.13477325439453
